Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[270]    0.0    0.00    0.00      84         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [270]
                0.00    0.00      84/84          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [273]
-----------------------------------------------
                0.00    0.00       4/84          std::vector<double, std::allocator<double> >::reserve(unsigned long) [375]
                0.00    0.00      80/84          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [299]
[271]    0.0    0.00    0.00      84         std::vector<double, std::allocator<double> >::_S_use_relocate() [271]
                0.00    0.00      84/84          std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [272]
-----------------------------------------------
                0.00    0.00      84/84          std::vector<double, std::allocator<double> >::_S_use_relocate() [271]
[272]    0.0    0.00    0.00      84         std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [272]
-----------------------------------------------
                0.00    0.00      84/84          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [270]
[273]    0.0    0.00    0.00      84         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [273]
                0.00    0.00     252/3376        double* std::__niter_base<double*>(double*) [126]
                0.00    0.00      84/84          std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [274]
-----------------------------------------------
                0.00    0.00      84/84          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [273]
[274]    0.0    0.00    0.00      84         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [274]
-----------------------------------------------
                0.00    0.00      80/80          main [1]
[275]    0.0    0.00    0.00      80         matplotlibcpp::plot(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [275]
                0.00    0.00      80/80          bool matplotlibcpp::plot<double, double>(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [276]
-----------------------------------------------
                0.00    0.00      80/80          matplotlibcpp::plot(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [275]
[276]    0.0    0.00    0.00      80         bool matplotlibcpp::plot<double, double>(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [276]
                0.00    0.00     160/468016      std::vector<double, std::allocator<double> >::size() const [65]
                0.00    0.00     160/3040        _object* matplotlibcpp::get_array<double>(std::vector<double, std::allocator<double> > const&) [157]
                0.00    0.00     160/726         _Py_DECREF [253]
                0.00    0.00      80/4960        matplotlibcpp::detail::_interpreter::get() [119]
-----------------------------------------------
                0.00    0.00      66/66          std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [83]
[277]    0.0    0.00    0.00      66         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [277]
-----------------------------------------------
                0.00    0.00      16/56          std::discrete_distribution<int>::param_type::_M_initialize() [368]
                0.00    0.00      40/56          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [299]
[278]    0.0    0.00    0.00      56         std::vector<double, std::allocator<double> >::begin() [278]
                0.00    0.00      56/108         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [265]
-----------------------------------------------
                0.00    0.00       4/54          std::vector<Community, std::allocator<Community> >::_M_check_len(unsigned long, char const*) const [357]
                0.00    0.00      10/54          std::vector<Person, std::allocator<Person> >::_M_check_len(unsigned long, char const*) const [324]
                0.00    0.00      40/54          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [295]
[279]    0.0    0.00    0.00      54         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [279]
-----------------------------------------------
                0.00    0.00      12/52          std::discrete_distribution<int>::param_type::_M_initialize() [368]
                0.00    0.00      40/52          void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [88]
[280]    0.0    0.00    0.00      52         std::vector<double, std::allocator<double> >::end() [280]
                0.00    0.00      52/108         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [265]
-----------------------------------------------
                0.00    0.00       4/44          std::vector<Community, std::allocator<Community> >::push_back(Community const&) [40]
                0.00    0.00      40/44          main [1]
[281]    0.0    0.00    0.00      44         std::vector<Community, std::allocator<Community> >::end() [281]
                0.00    0.00      44/88          __gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >::__normal_iterator(Community* const&) [266]
-----------------------------------------------
                0.00    0.00       4/44          void std::vector<Community, std::allocator<Community> >::_M_realloc_insert<Community const&>(__gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >, Community const&) [41]
                0.00    0.00      40/44          main [1]
[282]    0.0    0.00    0.00      44         std::vector<Community, std::allocator<Community> >::begin() [282]
                0.00    0.00      44/88          __gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >::__normal_iterator(Community* const&) [266]
-----------------------------------------------
                0.00    0.00      42/42          matplotlibcpp::detail::_interpreter::_interpreter() [402]
[283]    0.0    0.00    0.00      42         matplotlibcpp::detail::_interpreter::safe_import(_object*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [283]
-----------------------------------------------
                0.00    0.00      40/40          main [1]
[284]    0.0    0.00    0.00      40         matplotlibcpp::clf() [284]
                0.00    0.00      80/4960        matplotlibcpp::detail::_interpreter::get() [119]
                0.00    0.00      40/726         _Py_DECREF [253]
-----------------------------------------------
                0.00    0.00      40/40          main [1]
[285]    0.0    0.00    0.00      40         matplotlibcpp::draw() [285]
                0.00    0.00      80/4960        matplotlibcpp::detail::_interpreter::get() [119]
                0.00    0.00      40/726         _Py_DECREF [253]
-----------------------------------------------
                0.00    0.00      40/40          main [1]
[286]    0.0    0.00    0.00      40         void matplotlibcpp::xlim<double>(double, double) [286]
                0.00    0.00      80/726         _Py_DECREF [253]
                0.00    0.00      40/4960        matplotlibcpp::detail::_interpreter::get() [119]
-----------------------------------------------
                0.00    0.00      40/40          main [1]
[287]    0.0    0.00    0.00      40         void matplotlibcpp::ylim<double>(double, double) [287]
                0.00    0.00      80/726         _Py_DECREF [253]
                0.00    0.00      40/4960        matplotlibcpp::detail::_interpreter::get() [119]
-----------------------------------------------
                0.00    0.00      40/40          main [1]
[288]    0.0    0.00    0.00      40         void matplotlibcpp::pause<double>(double) [288]
                0.00    0.00      80/726         _Py_DECREF [253]
                0.00    0.00      40/4960        matplotlibcpp::detail::_interpreter::get() [119]
-----------------------------------------------
                0.00    0.00      40/40          main [1]
[289]    0.0    0.00    0.00      40         matplotlibcpp::title(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [289]
                0.00    0.00     120/726         _Py_DECREF [253]
                0.00    0.00      40/1480        std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::begin() const [189]
                0.00    0.00      40/2920        std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::end() const [161]
                0.00    0.00      40/2920        std::operator!=(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [165]
                0.00    0.00      40/4960        matplotlibcpp::detail::_interpreter::get() [119]
-----------------------------------------------
                0.00    0.00      40/40          main [1]
[290]    0.0    0.00    0.00      40         matplotlibcpp::figure(long) [290]
                0.00    0.00     120/726         _Py_DECREF [253]
                0.00    0.00      80/4960        matplotlibcpp::detail::_interpreter::get() [119]
-----------------------------------------------
                0.00    0.00      10/40          double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [379]
                0.00    0.00      10/40          std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::partial_sum<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >) [381]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__detail::__normalize<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [377]
[291]    0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator++() [291]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [299]
[292]    0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [292]
                0.00    0.00      80/244         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [260]
-----------------------------------------------
                0.00    0.00      10/40          double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [379]
                0.00    0.00      10/40          std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::partial_sum<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >) [381]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__detail::__normalize<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [377]
[293]    0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [293]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<Person, std::allocator<Person> >::_M_check_len(unsigned long, char const*) const [324]
[294]    0.0    0.00    0.00      40         std::vector<Person, std::allocator<Person> >::size() const [294]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [299]
[295]    0.0    0.00    0.00      40         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [295]
                0.00    0.00     160/468016      std::vector<double, std::allocator<double> >::size() const [65]
                0.00    0.00      80/84          std::vector<double, std::allocator<double> >::max_size() const [268]
                0.00    0.00      40/54          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [279]
-----------------------------------------------
                0.00    0.00      40/40          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [300]
[296]    0.0    0.00    0.00      40         std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::allocator() [296]
                0.00    0.00      40/1480        __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::new_allocator() [188]
-----------------------------------------------
                0.00    0.00      40/40          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [300]
[297]    0.0    0.00    0.00      40         std::_Rb_tree_key_compare<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Rb_tree_key_compare() [297]
-----------------------------------------------
                0.00    0.00      40/40          main [1]
[298]    0.0    0.00    0.00      40         std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::map() [298]
                0.00    0.00      40/40          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree() [301]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [88]
[299]    0.0    0.00    0.00      40         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [299]
                0.00    0.00      80/84          std::vector<double, std::allocator<double> >::_S_use_relocate() [271]
                0.00    0.00      80/6498        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [112]
                0.00    0.00      80/244         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [260]
                0.00    0.00      80/84          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [269]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [295]
                0.00    0.00      40/56          std::vector<double, std::allocator<double> >::begin() [278]
                0.00    0.00      40/40          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [292]
                0.00    0.00      40/3168        std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [136]
                0.00    0.00      40/120040      double&& std::forward<double>(std::remove_reference<double>::type&) [70]
                0.00    0.00      40/40000       void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [87]
                0.00    0.00      40/3176        std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [133]
-----------------------------------------------
                0.00    0.00      40/40          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree() [301]
[300]    0.0    0.00    0.00      40         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [300]
                0.00    0.00      40/40          std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::allocator() [296]
                0.00    0.00      40/40          std::_Rb_tree_key_compare<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Rb_tree_key_compare() [297]
                0.00    0.00      40/1480        std::_Rb_tree_header::_Rb_tree_header() [192]
-----------------------------------------------
                0.00    0.00      40/40          std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::map() [298]
[301]    0.0    0.00    0.00      40         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree() [301]
                0.00    0.00      40/40          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [300]
-----------------------------------------------
                0.00    0.00      40/40          Person* std::__uninitialized_move_if_noexcept_a<Person*, Person*, std::allocator<Person> >(Person*, Person*, Person*, std::allocator<Person>&) [31]
[302]    0.0    0.00    0.00      40         Person const* std::__make_move_if_noexcept_iterator<Person, Person const*>(Person*) [302]
-----------------------------------------------
                0.00    0.00      10/38          std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::partial_sum<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >) [381]
                0.00    0.00      14/38          double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [379]
                0.00    0.00      14/38          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__detail::__normalize<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [377]
[303]    0.0    0.00    0.00      38         bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [303]
                0.00    0.00      76/244         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [260]
-----------------------------------------------
                0.00    0.00       1/31          std::vector<Person, std::allocator<Person> >::~vector() [38]
                0.00    0.00      30/31          void std::vector<Person, std::allocator<Person> >::_M_realloc_insert<Person const&>(__gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > >, Person const&) [26]
[304]    0.0    0.00    0.00      31         std::_Vector_base<Person, std::allocator<Person> >::_M_get_Tp_allocator() [304]
-----------------------------------------------
                0.00    0.00      10/30          __gnu_cxx::new_allocator<Person>::allocate(unsigned long, void const*) [322]
                0.00    0.00      20/30          std::allocator_traits<std::allocator<Person> >::max_size(std::allocator<Person> const&) [309]
[305]    0.0    0.00    0.00      30         __gnu_cxx::new_allocator<Person>::max_size() const [305]
-----------------------------------------------
                0.00    0.00       4/23          void std::vector<Community, std::allocator<Community> >::_M_realloc_insert<Community const&>(__gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >, Community const&) [41]
                0.00    0.00       6/23          void std::allocator_traits<std::allocator<Community> >::construct<Community, Community const&>(std::allocator<Community>&, Community*, Community const&) [48]
                0.00    0.00       6/23          void __gnu_cxx::new_allocator<Community>::construct<Community, Community const&>(Community*, Community const&) [47]
                0.00    0.00       7/23          void std::_Construct<Community, Community const&>(Community*, Community const&) [46]
[306]    0.0    0.00    0.00      23         Community const& std::forward<Community const&>(std::remove_reference<Community const&>::type&) [306]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Person, std::allocator<Person> >::max_size() const [308]
[307]    0.0    0.00    0.00      20         std::_Vector_base<Person, std::allocator<Person> >::_M_get_Tp_allocator() const [307]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Person, std::allocator<Person> >::_M_check_len(unsigned long, char const*) const [324]
[308]    0.0    0.00    0.00      20         std::vector<Person, std::allocator<Person> >::max_size() const [308]
                0.00    0.00      20/20          std::vector<Person, std::allocator<Person> >::_S_max_size(std::allocator<Person> const&) [310]
                0.00    0.00      20/20          std::_Vector_base<Person, std::allocator<Person> >::_M_get_Tp_allocator() const [307]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Person, std::allocator<Person> >::_S_max_size(std::allocator<Person> const&) [310]
[309]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<Person> >::max_size(std::allocator<Person> const&) [309]
                0.00    0.00      20/30          __gnu_cxx::new_allocator<Person>::max_size() const [305]
-----------------------------------------------
